Q,I(Q),Error
0.167495692,0.000443301,3.96586E-05
0.167777909,0.000427653,3.65288E-05
0.168060126,0.000415158,3.95131E-05
0.168342343,0.000523421,3.74868E-05
0.16862456,0.000421639,3.9284E-05
0.168906777,0.000427104,0.000511868
0.169188993,0.000393867,4.29873E-05
0.16947121,0.000467898,3.87856E-05
0.169753427,0.000458685,3.97475E-05
0.170035644,0.00044477,4.0014E-05
0.170317861,0.000422208,3.87215E-05
0.170600078,0.000361641,3.85921E-05
0.170882294,0.000404783,3.46265E-05
0.171164511,0.000489376,3.79069E-05
0.171446728,0.000423637,3.42441E-05
0.171728945,0.000447992,3.70282E-05
0.172011162,0.000358155,4.26993E-05
0.172293379,0.000455601,4.59833E-05
0.172575595,0.000437459,4.45231E-05
0.172857812,0.000378735,3.48835E-05
0.173140029,0.000366918,3.92474E-05
0.173422246,0.000463045,4.18932E-05
0.173704463,0.00034182,3.71024E-05
0.17398668,0.000398704,3.62916E-05
0.174268896,0.000350299,3.96465E-05
0.174551113,0.000395144,3.28417E-05
0.17483333,0.000408311,3.55744E-05
0.175115547,0.000396256,3.52632E-05
0.175397764,0.000262566,3.17937E-05
0.175679981,0.000480416,3.75179E-05
0.175962197,0.000393687,3.95548E-05
0.176244414,0.000380777,3.52668E-05
0.176526631,0.000396176,3.76209E-05
0.176808848,0.000382347,0.000105614
0.177091065,0.000328936,3.37927E-05
0.177373282,0.000363794,3.93367E-05
0.177655498,0.000334422,4.30953E-05
0.177937715,0.000368745,3.58537E-05
0.178219932,0.000370535,3.53041E-05
0.178502149,0.000396291,3.51304E-05
0.178784366,0.00036123,3.65639E-05
0.179066583,0.000334294,3.60048E-05
0.179348799,0.000330578,3.57195E-05
0.179631016,0.000361186,3.77183E-05
0.179913233,0.000372079,3.99382E-05
0.18019545,0.000428259,3.74306E-05
0.180477667,0.000374401,3.43536E-05
0.180759884,0.000357707,3.53198E-05
0.1810421,0.000375075,3.70005E-05
0.181324317,0.000393242,3.49063E-05
0.181606534,0.000350562,3.54758E-05
0.181888751,0.000336403,3.36003E-05
0.182170968,0.000356772,3.49731E-05
0.182453185,0.000377433,3.96341E-05
0.182735401,0.000283304,3.59666E-05
0.183017618,0.000349761,5.46941E-05
0.183299835,0.000361203,3.41632E-05
0.183582052,0.000351176,3.52133E-05
0.183864269,0.00033073,3.36502E-05
0.184146486,0.000331016,3.41367E-05
0.184428703,0.000289374,6.49084E-05
0.184710919,0.000386895,3.51648E-05
0.184993136,0.000382251,0.00135612
0.185275353,0.000375107,3.38848E-05
0.18555757,0.000296768,3.32332E-05
0.185839787,0.000333456,0.000274486
0.186122004,0.000340591,3.56142E-05
0.18640422,0.000372211,3.4574E-05
0.186686437,0.000257526,5.37122E-05
0.186968654,0.000298674,3.38939E-05
0.187250871,0.000306339,3.45718E-05
0.187533088,0.000334588,4.17554E-05
0.187815305,0.000323734,3.59265E-05
0.188097521,0.000361682,0.000177367
0.188379738,0.000305208,4.33973E-05
0.188661955,0.000237525,0.000108069
0.188944172,0.000317636,3.36736E-05
0.189226389,0.000256486,0.000131703
0.189508606,0.000331539,4.29767E-05
0.189790822,0.000318443,2.96419E-05
0.190073039,0.000282699,3.68947E-05
0.190355256,0.000267061,3.45621E-05
0.190637473,0.000260767,4.13418E-05
0.19091969,0.000275289,3.39001E-05
0.191201907,0.000307476,3.83366E-05
0.191484123,0.000300824,4.23279E-05
0.19176634,0.000304706,3.33548E-05
0.192048557,0.000238706,3.39077E-05
0.192330774,0.000316593,7.2531E-05
0.192612991,0.000285793,3.64933E-05
0.192895208,0.000292389,3.55845E-05
0.193177424,0.000244646,3.42052E-05
0.193459641,0.000267727,0.002883536
0.193741858,0.000250448,3.37023E-05
0.194024075,0.000289704,3.54286E-05
0.194306292,0.000258718,3.22618E-05
0.194588509,0.000239885,3.47018E-05
0.194870725,0.000307881,3.18832E-05
0.195152942,0.000265704,4.46777E-05
0.195435159,0.000244571,4.39127E-05
0.195717376,0.000305485,0.000126707
0.195999593,0.000171356,4.94058E-05
0.19628181,0.000243291,4.13669E-05
0.196564026,0.000228819,3.49618E-05
0.196846243,0.000303218,3.77214E-05
0.19712846,0.000258412,3.25432E-05
0.197410677,0.000311957,3.70316E-05
0.197692894,0.000279554,0.000207802
0.197975111,0.000267172,3.29424E-05
0.198257327,0.000317893,3.43782E-05
0.198539544,0.000356059,3.38757E-05
0.198821761,0.000318721,3.97118E-05
0.199103978,0.000221339,3.29669E-05
0.199386195,0.000264259,3.24093E-05
0.199668412,0.000238833,3.56372E-05
0.199950629,0.000338911,3.82934E-05
0.200232845,0.000304734,4.04424E-05
0.200515062,0.000198087,3.25735E-05
0.200797279,0.000222101,3.2764E-05
0.201079496,0.00027891,3.30918E-05
0.201361713,0.000253423,3.27126E-05
